end_id	source_record_id	source_end_id	author_tep_id	source_id	species	sample_id	assay	evidence_class	published_reference_accession	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	category	associated_gene	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1767581_r000426	TEP-425	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000425	TEP-425	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1767581	1767580	1767581	+	I	SGL_RS10230	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1768068_r000427	TEP-426	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000426	TEP-426	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1768068	1768067	1768068	+	I	SGL_RS10230	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1768325_r000428	TEP-427	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000427	TEP-427	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1768325	1768324	1768325	+	P	SGL_RS10230	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1775987_r000429	TEP-428	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000428	TEP-428	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1775987	1775986	1775987	-	P	SGL_RS10265	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1781123_r000430	TEP-429	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000429	TEP-429	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1781123	1781122	1781123	+	P	SGL_RS10285	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1790094_r000431	TEP-430	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000430	TEP-430	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1790094	1790093	1790094	+	P	SGL_RS10320	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1795103_r000432	TEP-431	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000431	TEP-431	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1795103	1795102	1795103	-	P	SGL_RS10345	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1806672_r000433	TEP-432	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000432	TEP-432	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1806672	1806671	1806672	-	P	SGL_RS10395	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1806692_r000434	TEP-433	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000433	TEP-433	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1806692	1806691	1806692	-	S	SGL_RS10395	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1815016_r000435	TEP-434	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000434	TEP-434	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1815016	1815015	1815016	+	A	SGL_RS10425	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1818847_r000436	TEP-435	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000435	TEP-435	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1818847	1818846	1818847	-	P	SGL_RS10440	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1820036_r000437	TEP-436	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000436	TEP-436	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1820036	1820035	1820036	-	U	SGL_RS10440	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1823792_r000438	TEP-437	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000437	TEP-437	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1823792	1823791	1823792	+	P	SGL_RS10475	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1826127_r000439	TEP-438	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000438	TEP-438	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1826127	1826126	1826127	-	A	SGL_RS10490	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1827728_r000440	TEP-439	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000439	TEP-439	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1827728	1827727	1827728	+	P	SGL_RS10505	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1828909_r000441	TEP-440	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000440	TEP-440	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1828909	1828908	1828909	+	P	SGL_RS10510	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1829341_r000442	TEP-441	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000441	TEP-441	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1829341	1829340	1829341	-	P	SGL_RS10520	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1829564_r000443	TEP-442	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000442	TEP-442	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1829564	1829563	1829564	+	P	SGL_RS10515	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1830410_r000444	TEP-443	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000443	TEP-443	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1830410	1830409	1830410	-	I	SGL_RS10520	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1835600_r000445	TEP-444	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000444	TEP-444	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1835600	1835599	1835600	+	P	SGL_RS10555	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1842617_r000446	TEP-445	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000445	TEP-445	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1842617	1842616	1842617	-	P	SGL_RS10590	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1848713_r000447	TEP-446	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000446	TEP-446	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1848713	1848712	1848713	-	P	SGL_RS10625	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1856046_r000448	TEP-447	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000447	TEP-447	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1856046	1856045	1856046	+	P	SGL_RS10640	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1871097_r000449	TEP-448	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000448	TEP-448	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1871097	1871096	1871097	+	P	SGL_RS10700	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1873556_r000450	TEP-449	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000449	TEP-449	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1873556	1873555	1873556	-	P	SGL_RS10720	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1875077_r000451	TEP-450	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000450	TEP-450	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1875077	1875076	1875077	+	U	SGL_RS10725	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1875494_r000452	TEP-451	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000451	TEP-451	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1875494	1875493	1875494	+	S	SGL_RS10725	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1875533_r000453	TEP-452	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000452	TEP-452	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1875533	1875532	1875533	+	P	SGL_RS10725	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1876941_r000454	TEP-453	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000453	TEP-453	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1876941	1876940	1876941	+	P	SGL_RS10735	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1889820_r000455	TEP-454	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000454	TEP-454	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1889820	1889819	1889820	-	P	SGL_RS10800	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1895448_r000456	TEP-455	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000455	TEP-455	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1895448	1895447	1895448	-	P	SGL_RS10825	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1910562_r000457	TEP-456	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000456	TEP-456	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1910562	1910561	1910562	+	I	SGL_RS10895	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1914756_r000458	TEP-457	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000457	TEP-457	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1914756	1914755	1914756	-	P	SGL_RS10920	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1918757_r000459	TEP-458	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000458	TEP-458	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1918757	1918756	1918757	-	P	SGL_RS10935	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1919376_r000460	TEP-459	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000459	TEP-459	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1919376	1919375	1919376	-	P	SGL_RS10940	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1923136_r000461	TEP-460	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000460	TEP-460	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1923136	1923135	1923136	+	P	SGL_RS10955	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1927827_r000462	TEP-461	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000461	TEP-461	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1927827	1927826	1927827	+	P	SGL_RS10985	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1934236_r000463	TEP-462	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000462	TEP-462	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1934236	1934235	1934236	-	P	SGL_RS11020	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1939811_r000464	TEP-463	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000463	TEP-463	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1939811	1939810	1939811	-	P	SGL_RS11055	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1945477_r000465	TEP-464	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000464	TEP-464	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1945477	1945476	1945477	+	P	SGL_RS11075	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1947224_r000466	TEP-465	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000465	TEP-465	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1947224	1947223	1947224	-	P	SGL_RS11085	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1954821_r000467	TEP-466	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000466	TEP-466	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1954821	1954820	1954821	+	I	SGL_RS11105	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1958206_r000468	TEP-467	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000467	TEP-467	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1958206	1958205	1958206	+	P	SGL_RS11125	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1958539_r000469	TEP-468	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000468	TEP-468	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1958539	1958538	1958539	+	S	SGL_RS11130	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1958554_r000470	TEP-469	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000469	TEP-469	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1958554	1958553	1958554	+	P	SGL_RS11130	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1966085_r000471	TEP-470	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000470	TEP-470	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1966085	1966084	1966085	-	P	SGL_RS11170	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1969352_r000472	TEP-471	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000471	TEP-471	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1969352	1969351	1969352	-	U	SGL_RS11170	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1973494_r000473	TEP-472	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000472	TEP-472	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1973494	1973493	1973494	-	P	SGL_RS11200	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1973527_r000474	TEP-473	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000473	TEP-473	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1973527	1973526	1973527	-	S	SGL_RS11200	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1974978_r000475	TEP-474	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000474	TEP-474	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1974978	1974977	1974978	+	U	SGL_RS11205	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1975231_r000476	TEP-475	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000475	TEP-475	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1975231	1975230	1975231	-	S	SGL_RS11210	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_1975462_r000477	TEP-476	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000476	TEP-476	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1975462	1975461	1975462	-	P	SGL_RS11210	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1975622_r000478	TEP-477	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000477	TEP-477	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1975622	1975621	1975622	+	P	SGL_RS11205	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1976912_r000479	TEP-478	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000478	TEP-478	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1976912	1976911	1976912	+	P	SGL_RS11215	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_1982395_r000480	TEP-479	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000479	TEP-479	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	1982395	1982394	1982395	+	P	SGL_RS11240	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
