end_id	source_record_id	source_end_id	source_id	species	sample_id	assay	evidence_class	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	base_mean	log2_fold_change	fold_change	pvalue	padj	cluster_start_1based	cluster_end_1based	notes	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3328107_r000780	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000779	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000779	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3328107	3328106	3328107	-	1.29048355315829	-0.816684742267591	0.5677451011830851	0.10723110731983	NA	3328107	3328107		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3328138_r000781	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000780	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000780	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3328138	3328137	3328138	-	291.384260477619	0.0984402009757228	1.0706153190926064	0.677217380450972	0.989892979973962	3328135	3328144		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3328158_r000782	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000781	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000781	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3328158	3328157	3328158	-	2.08947749380493	0.425866954705549	1.343379533587446	0.448555142790104	NA	3328158	3328158		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3328177_r000783	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000782	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000782	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3328177	3328176	3328177	-	2.59043228288592	0.292671074861917	1.224906029414196	0.618467830937873	NA	3328177	3328177		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3328205_r000784	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000783	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000783	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3328205	3328204	3328205	-	1.57734112760535	0.911038638371107	1.8803987653302654	0.084222580730987	NA	3328205	3328205		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3328368_r000785	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000784	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000784	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3328368	3328367	3328368	-	2.73465414103103	-0.273539227555062	0.8272875479328815	0.644067054618161	NA	3328368	3328368		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3328522_r000786	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000785	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000785	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3328522	3328521	3328522	-	11.0173159431339	0.133171421387729	1.0967018912410824	0.80261282836554	0.989892979973962	3328515	3328525		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3328685_r000787	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000786	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000786	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3328685	3328684	3328685	-	2.31148613178294	-0.21148217182184	0.8636494936471983	0.71647715974219	NA	3328685	3328685		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3328791_r000788	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000787	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000787	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3328791	3328790	3328791	-	7.1709696428713	0.431942521259803	1.3490487855104902	0.45890160764512	NA	3328791	3328791		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_3332755_r000789	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000788	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000788	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3332755	3332754	3332755	+	2.43404781680312	0.28041011804601	1.2145400952709418	0.630341848846783	NA	3332755	3332755		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_3332860_r000790	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000789	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000789	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3332860	3332859	3332860	+	6.44636925331454	-0.523952195131981	0.695464030236804	0.368541433861726	NA	3332850	3332860		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3348690_r000791	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000790	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000790	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3348690	3348689	3348690	-	4.33853334806238	-0.679863545338287	0.6242243127693193	0.258118663480473	NA	3348690	3348691		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3356135_r000792	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000791	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000791	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3356135	3356134	3356135	-	3.28980489633243	-0.73024510007545	0.6028014949427092	0.218577997344988	NA	3356135	3356135		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3357715_r000793	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000792	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000792	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3357715	3357714	3357715	-	2.01782477565668	0.280812258736715	1.214878686627032	0.621423859864447	NA	3357715	3357715		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3359221_r000794	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000793	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000793	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3359221	3359220	3359221	-	57.6391791388664	-0.19756053224459	0.8720238313513307	0.557663774658632	0.970537244479678	3359220	3359222		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3359602_r000795	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000794	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000794	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3359602	3359601	3359602	-	1.51236435760443	0.894371880012529	1.8588004252453383	0.0881761467184669	NA	3359602	3359602		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_3360968_r000796	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000795	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000795	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3360968	3360967	3360968	+	1.27297748179958	-0.809164487941028	0.5707122804626688	0.109497649315009	NA	3360968	3360968		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_3360985_r000797	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000796	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000796	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3360985	3360984	3360985	+	2.62445174434994	0.381507059646501	1.3027019658230787	0.514921618892906	NA	3360985	3360985		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3364962_r000798	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000797	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000797	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3364962	3364961	3364962	-	9.37575766797194	0.261950824411867	1.1990990407002249	0.647142652948377	NA	3364962	3364963		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3366938_r000799	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000798	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000798	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3366938	3366937	3366938	-	6.01403038951192	-0.517579716106862	0.6985427350836556	0.384817161528233	NA	3366938	3366939		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3368952_r000800	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000799	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000799	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3368952	3368951	3368952	-	1.0515607517369	0.654396843139024	1.5739577808398777	0.171623760727673	NA	3368952	3368952		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3373206_r000801	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000800	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000800	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3373206	3373205	3373206	-	91.279222206517	-0.450195878864697	0.7319434631520477	0.132215915443565	0.702174613404461	3373204	3373209		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3375423_r000802	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000801	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000801	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3375423	3375422	3375423	-	3.90718176292479	0.175152482306213	1.1290837343864393	0.770380309962233	NA	3375423	3375423		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3384341_r000803	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000802	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000802	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3384341	3384340	3384341	-	3.07779706159934	-0.273555093084895	0.8272784501799054	0.648032713938522	NA	3384341	3384341		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_3384378_r000804	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000803	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000803	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3384378	3384377	3384378	+	12.7571623888519	-0.714380293196209	0.6094668709088044	0.167983908392589	0.752955906188085	3384377	3384378		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3392235_r000805	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000804	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000804	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3392235	3392234	3392235	-	2.52671955402795	0.222133080493894	1.1664569639126685	0.704441434960787	NA	3392235	3392235		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_3394921_r000806	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000805	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000805	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3394921	3394920	3394921	+	2.51618303886843	-0.499996028455908	0.707108727758446	0.389171903050491	NA	3394921	3394921		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_3395101_r000807	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000806	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000806	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3395101	3395100	3395101	+	156.725604847473	0.0401313696860288	1.0282074494497178	0.880136527253606	0.989892979973962	3395098	3395117		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_3395155_r000808	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000807	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000807	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3395155	3395154	3395155	+	12.130421444488	0.283283729353345	1.216961670329883	0.587329978022399	0.970537244479678	3395142	3395155		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_3395332_r000809	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000808	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000808	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3395332	3395331	3395332	+	439.505997804892	-0.116558461255302	0.92238537199371	0.6342700823894	0.989892979973962	3395324	3395349		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_3404208_r000810	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000809	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000809	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3404208	3404207	3404208	+	6.10503888023123	-0.371708432245788	0.7728667297421885	0.532561859417545	NA	3404206	3404208		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_3404893_r000811	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000810	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000810	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3404893	3404892	3404893	+	1.26231313310819	0.770009396968626	1.705280890816654	0.125848881716007	NA	3404893	3404893		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3409566_r000812	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000811	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000811	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3409566	3409565	3409566	-	46.887287280406	-0.518395578743106	0.6981478118431341	0.199473675312467	0.797484878541493	3409565	3409568		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_3414413_r000813	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000812	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000812	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3414413	3414412	3414413	+	2.25768944422295	0.788869691645138	1.7277203150974783	0.165951471654609	NA	3414413	3414413		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_3414702_r000814	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000813	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000813	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3414702	3414701	3414702	+	44.8321270570453	0.39081918476023	1.3111376769692145	0.281420825110588	0.858916243263175	3414702	3414706		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_3414739_r000815	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000814	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000814	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3414739	3414738	3414739	+	14.3641740937175	-0.0195866027305471	0.9865153451860774	0.969821694360318	0.991402665254705	3414724	3414739		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_3414778_r000816	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000815	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_000815	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3414778	3414777	3414778	+	6.84996483142511	-0.198002304066448	0.8717568472904338	0.733313627143247	NA	3414778	3414778		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3436526_r000817	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000816	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000816	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3436526	3436525	3436526	-	149.293674571987	0.0769701572150377	1.0548004978276018	0.776109337619394	0.989892979973962	3436524	3436528		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3436560_r000818	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000817	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000817	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3436560	3436559	3436560	-	6.18343177152269	-0.0642535365732636	0.9564400603044746	0.912638143090246	NA	3436560	3436560		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3437283_r000819	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000818	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000818	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3437283	3437282	3437283	-	8.77983461157054	-0.30707826995626	0.8082770164867628	0.584530337171155	NA	3437283	3437283		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3437850_r000820	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000819	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000819	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3437850	3437849	3437850	-	16.9545221035046	0.353895977749566	1.2780072120724735	0.467785369171742	0.96294820370699	3437850	3437850		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3440820_r000821	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000820	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000820	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3440820	3440819	3440820	-	8.23513325760536	-0.10104603851882	0.9323567330886313	0.857635406621887	NA	3440820	3440820		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_3441285_r000822	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000821	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_000821	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	3441285	3441284	3441285	-	4.60980455198077	-0.451549332227374	0.731257117962868	0.450992389716383	NA	3441284	3441285		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
